train_r2_mean,train_r2_std,test_r2_mean,test_r2_std,train_rmse_mean,train_rmse_std,test_rmse_mean,test_rmse_std,train_mae_mean,test_mae_mean,split_mode,cv_mode,target,feature_set,metric_scope,min_rows,model,feature_case,run_name,run_dir,generalisation_gap_r2,generalisation_gap_rmse,test_r2_ci95_halfwidth,test_rmse_ci95_halfwidth,feature_label
0.7051211833927229,0.0005190855737514,0.7045550946991962,0.0046453838127793,78319.61269388856,99.35627595002558,78386.30730073496,892.5377322927749,58548.77833812047,58596.27884805242,stratified,kfold,price_sold,rooms_distance_spatial_socio_time,overall_test_dataset,200,Linear,Full,pooled_linear_cross_validation_full_features_stratified_price_sold,outputs/Final Results/Linear/pooled_linear_cross_validation_full_features_stratified_price_sold,0.0005660886935267007,66.69460684640217,0.009104952273047428,1749.3739552938387,full
0.8315059323161205,0.0040032225466894,0.8112668168626639,0.0045104780380575,59162.80426807399,632.4185628203037,62653.80903947099,858.7198838031325,42174.12754456399,44488.12017465286,stratified,kfold,price_sold,rooms_distance_spatial_socio_time,overall_test_dataset,200,MLP,Full,pooled_mlp_cross_validation_full_features_stratified_price_sold,outputs/Final Results/MLP/pooled_mlp_cross_validation_full_features_stratified_price_sold,0.02023911545345658,3491.004771396998,0.0088405369545927,1683.0909722541396,full
0.94637887050118,0.0002552669662922,0.9003276671496154,0.0034130045828893,33397.66489748367,95.68563073685723,45525.82027718386,940.8482479704562,18282.439917337695,25300.954594410985,stratified,kfold,price_sold,rooms_distance_spatial_socio_time,overall_test_dataset,200,Random Forest,Full,pooled_random_forest_cross_validation_full_features_stratified_price_sold,outputs/Final Results/Random forest/pooled_random_forest_cross_validation_full_features_stratified_price_sold,0.04605120335156454,12128.15537970019,0.006689488982463028,1844.0625660220942,full
